ID,Age,SEC,Gender,Region,Question code,value
8790103,40,D,Male,Alex,P1M_P8,0
6853433,39,C1,Male,Cairo,P1M_P8,0
4147203,40,C1,Female,Cairo,P1M_P8,0
7438449,32,E,Female,Cairo,P1M_P8,1
8808219,37,A,Male,Upper Egypt,P1M_P8,0
3095404,40,D,Male,Delta,P1M_P8,0
8364043,44,D,Female,Delta,P1M_P8,0
8384499,37,D,Female,Cairo,P1M_P8,0
2951483,36,C2,Male,Canal,P1M_P8,0
6099409,40,D,Female,Cairo,P1M_P8,0
7326436,41,C1,Female,Delta,P1M_P8,0
9339924,31,C1,Female,Alex,P1M_P8,0
1890925,34,C1,Female,Delta,P1M_P8,0
8885653,36,D,Male,Upper Egypt,P1M_P8,1
8008386,37,D,Female,Delta,P1M_P8,0
1181500,34,C2,Female,Upper Egypt,P1M_P8,0
6820515,32,E,Female,Canal,P1M_P8,0
6992727,33,C2,Male,Canal,P1M_P8,0
6445154,31,C2,Female,Delta,P1M_P8,0
2062950,38,D,Male,Delta,P1M_P8,0
7036891,42,C1,Female,Alex,P1M_P8,0
9091627,40,C1,Male,Canal,P1M_P8,0
6234435,36,D,Male,Delta,P1M_P8,0
9364261,41,C2,Female,Delta,P1M_P8,0
7279405,29,D,Male,Cairo,P1M_P8,0
3348553,37,C1,Female,Alex,P1M_P8,0
6749349,41,C2,Female,Delta,P1M_P8,0
9524447,33,C2,Male,Cairo,P1M_P8,0
5584063,42,C2,Female,Cairo,P1M_P8,0
7884590,41,C2,Female,Alex,P1M_P8,1
1811173,33,C1,Male,Alex,P1M_P8,0
7973010,30,C2,Male,Delta,P1M_P8,1
7205792,40,C2,Male,Delta,P1M_P8,0
8707510,39,C1,Male,Cairo,P1M_P8,0
7063018,40,C1,Female,Alex,P1M_P8,0
5133438,30,D,Male,Delta,P1M_P8,0
9718455,34,D,Male,Delta,P1M_P8,0
3574842,45,E,Male,Alex,P1M_P8,0
6091468,47,D,Female,Delta,P1M_P8,0
4534251,32,C1,Female,Delta,P1M_P8,0
2717893,30,C1,Female,Upper Egypt,P1M_P8,0
3201288,29,C1,Male,Delta,P1M_P8,0
8273377,37,D,Female,Delta,P1M_P8,0
7740989,32,D,Female,Cairo,P1M_P8,0
1437214,36,B,Female,Delta,P1M_P8,0
1410885,36,C1,Female,Delta,P1M_P8,0
5069290,37,D,Female,Canal,P1M_P8,0
1545315,37,D,Male,Upper Egypt,P1M_P8,0
1746270,39,C2,Female,Upper Egypt,P1M_P8,0
8540432,40,C2,Male,Upper Egypt,P1M_P8,0
5597712,36,D,Female,Upper Egypt,P1M_P8,0
2146903,35,C2,Male,Cairo,P1M_P8,0
2004115,40,E,Female,Delta,P1M_P8,0
5477079,33,C2,Female,Delta,P1M_P8,0
2135204,47,C1,Male,Delta,P1M_P8,0
3890739,44,D,Female,Delta,P1M_P8,0
7897721,40,D,Female,Upper Egypt,P1M_P8,0
8061177,39,C1,Female,Delta,P1M_P8,1
6955604,33,D,Male,Upper Egypt,P1M_P8,0
4874720,32,D,Female,Upper Egypt,P1M_P8,0
7118200,43,B,Male,Cairo,P1M_P8,0
2022759,34,C2,Male,Delta,P1M_P8,0
1685763,40,D,Male,Delta,P1M_P8,0
2424101,44,D,Male,Delta,P1M_P8,0
8414714,40,D,Female,Delta,P1M_P8,0
2168822,26,C1,Female,Cairo,P1M_P8,0
5166245,40,C1,Male,Delta,P1M_P8,0
1857227,39,C2,Female,Cairo,P1M_P8,0
1853603,44,C2,Female,Upper Egypt,P1M_P8,0
5101024,46,C2,Male,Upper Egypt,P1M_P8,0
5574153,48,D,Female,Upper Egypt,P1M_P8,0
2155960,34,E,Female,Canal,P1M_P8,0
1220207,34,C1,Male,Canal,P1M_P8,0
6633267,41,D,Female,Upper Egypt,P1M_P8,0
7413649,35,D,Male,Delta,P1M_P8,0
3952249,45,D,Female,Upper Egypt,P1M_P8,1
1810020,42,D,Male,Upper Egypt,P1M_P8,0
2607209,42,D,Male,Cairo,P1M_P8,0
4747128,38,C2,Male,Delta,P1M_P8,0
1243203,33,D,Female,Upper Egypt,P1M_P8,0
2925127,36,C2,Female,Canal,P1M_P8,0
1122524,35,D,Female,Upper Egypt,P1M_P8,0
5201493,38,C2,Male,Delta,P1M_P8,0
5611681,39,C1,Male,Upper Egypt,P1M_P8,1
4392964,47,A,Female,Delta,P1M_P8,0
5481905,36,C2,Male,Upper Egypt,P1M_P8,0
5406762,37,D,Female,Delta,P1M_P8,0
4469183,47,D,Female,Delta,P1M_P8,0
4925654,28,D,Female,Delta,P1M_P8,0
3009663,38,C2,Female,Canal,P1M_P8,0
3242350,34,B,Female,Cairo,P1M_P8,0
4399897,36,D,Male,Delta,P1M_P8,0
2665623,46,D,Female,Upper Egypt,P1M_P8,1
6075871,35,C2,Male,Upper Egypt,P1M_P8,0
6437140,42,D,Male,Delta,P1M_P8,0
6963592,42,D,Male,Delta,P1M_P8,0
1588440,33,C2,Female,Upper Egypt,P1M_P8,0
1981470,37,D,Male,Upper Egypt,P1M_P8,0
8630988,39,C2,Male,Upper Egypt,P1M_P8,1
1643628,30,C2,Male,Cairo,P1M_P8,0
7301167,38,D,Male,Upper Egypt,P1M_P8,0
6125784,38,C1,Female,Delta,P1M_P8,0
1366739,40,C2,Female,Cairo,P1M_P8,0
9033887,32,A,Female,Delta,P1M_P8,0
3703273,33,C2,Male,Delta,P1M_P8,0
1626339,41,D,Female,Delta,P1M_P8,0
5100284,33,A,Male,Delta,P1M_P8,0
4041798,38,D,Male,Delta,P1M_P8,0
5475904,32,C2,Male,Upper Egypt,P1M_P8,0
9462127,39,C1,Male,Cairo,P1M_P8,1
5988412,38,D,Male,Cairo,P1M_P9,1
9843984,31,D,Female,Upper Egypt,P1M_P9,1
3286171,43,C2,Male,Upper Egypt,P1M_P9,0
3751341,43,D,Female,Alex,P1M_P9,0
5207386,44,D,Male,Alex,P1M_P9,0
5981443,35,D,Female,Delta,P1M_P9,0
2831192,36,D,Male,Upper Egypt,P1M_P9,0
3322130,36,C2,Male,Delta,P1M_P9,0
2015813,36,D,Male,Upper Egypt,P1M_P9,0
2597527,40,C2,Male,Delta,P1M_P9,0
2185786,35,C1,Female,Delta,P1M_P9,0
7807226,44,C2,Female,Delta,P1M_P9,0
8556191,36,C2,Female,Upper Egypt,P1M_P9,0
9194269,42,D,Female,Delta,P1M_P9,0
3258720,39,D,Male,Alex,P1M_P9,0
1979760,38,D,Male,Upper Egypt,P1M_P9,0
9516911,37,D,Female,Delta,P1M_P9,1
3849110,40,C2,Female,Delta,P1M_P9,0
8408312,39,E,Female,Upper Egypt,P1M_P9,0
8233371,42,D,Female,Upper Egypt,P1M_P9,0
4694019,37,D,Female,Upper Egypt,P1M_P9,0
6552513,39,D,Female,Upper Egypt,P1M_P9,0
1725489,37,A,Female,Upper Egypt,P1M_P9,0
2357510,36,A,Male,Delta,P1M_P9,0
3626762,43,D,Female,Delta,P1M_P9,0
4196345,43,D,Male,Delta,P1M_P9,0
6488971,31,D,Female,Upper Egypt,P1M_P9,0
6091099,35,D,Female,Delta,P1M_P9,0
2689999,39,D,Male,Delta,P1M_P9,0
3719346,42,C2,Female,Delta,P1M_P9,0
8720166,34,C2,Female,Alex,P1M_P9,0
3215648,39,C1,Female,Cairo,P1M_P9,0
6567231,40,D,Male,Upper Egypt,P1M_P9,0
1540858,40,D,Female,Delta,P1M_P9,0
1395076,41,C1,Male,Alex,P1M_P9,0
1520484,43,D,Male,Cairo,P1M_P9,0
7892273,34,C1,Female,Delta,P1M_P9,1
8528770,39,C2,Female,Delta,P1M_P9,0
4888364,43,D,Male,Canal,P1M_P9,0
4750253,36,D,Male,Alex,P1M_P9,0
8899306,43,D,Male,Upper Egypt,P1M_P9,0
7499320,39,A,Female,Cairo,P1M_P9,0
6786708,38,D,Male,Canal,P1M_P9,0
3307587,43,D,Female,Delta,P1M_P9,0
1040055,34,C1,Female,Cairo,P1M_P9,0
8347501,37,D,Female,Cairo,P1M_P9,0
6595398,37,D,Male,Delta,P1M_P9,0
3124686,47,D,Male,Upper Egypt,P1M_P9,0
4322250,40,D,Male,Cairo,P1M_P9,0
1590546,41,D,Male,Cairo,P1M_P9,0
3255195,41,D,Male,Delta,P1M_P9,0
5738240,42,D,Male,Delta,P1M_P9,1
1819881,44,D,Male,Delta,P1M_P9,1
7491427,38,C1,Female,Delta,P1M_P9,0
6425679,44,C1,Male,Upper Egypt,P1M_P9,0
3693075,34,C1,Female,Delta,P1M_P9,0
6599097,38,C2,Female,Delta,P1M_P9,0
4116252,35,D,Male,Upper Egypt,P1M_P9,0
6688034,39,D,Female,Cairo,P1M_P9,0
6791622,32,D,Female,Alex,P1M_P9,0
1590371,38,D,Female,Cairo,P1M_P9,0
6892117,41,C1,Male,Delta,P1M_P9,0
2174276,44,D,Female,Delta,P1M_P9,0
2125451,32,C2,Female,Delta,P1M_P9,0
8395175,36,C1,Male,Upper Egypt,P1M_P9,0
7635368,38,D,Female,Delta,P1M_P9,0
6101862,35,D,Female,Delta,P1M_P9,0
7681040,33,C1,Female,Delta,P1M_P9,0
3423265,46,C2,Male,Delta,P1M_P9,0
6507469,39,C2,Male,Upper Egypt,P1M_P9,0
2956919,37,D,Female,Alex,P1M_P9,0
8161863,37,C1,Male,Delta,P1M_P9,1
9327925,41,C1,Male,Cairo,P1M_P9,0
1958928,32,D,Female,Cairo,P1M_P9,0
2713967,39,C2,Female,Alex,P1M_P9,0
2954435,41,C1,Male,Upper Egypt,P1M_P9,0
4685623,38,A,Male,Delta,P1M_P9,0
9624777,39,C1,Male,Canal,P1M_P9,0
9507527,45,C2,Female,Upper Egypt,P1M_P9,1
9773986,43,C2,Female,Delta,P1M_P9,0
3657688,41,D,Female,Upper Egypt,P1M_P9,1
2249685,41,A,Female,Delta,P1M_P9,0
6814926,40,C1,Female,Alex,P1M_P9,0
7577464,36,D,Male,Delta,P1M_P9,0
7542580,32,C2,Male,Delta,P1M_P9,0
9932145,39,D,Female,Upper Egypt,P1M_P9,0
4182656,31,D,Male,Delta,P1M_P9,0
6062288,36,D,Female,Delta,P1M_P9,0
5402569,35,D,Male,Delta,P1M_P9,1
3144102,33,D,Male,Upper Egypt,P1M_P9,0
5652770,41,D,Male,Upper Egypt,P1M_P9,0
2183648,40,D,Male,Canal,P1M_P9,0
9242460,31,A,Male,Delta,P1M_P9,0
5480137,34,D,Male,Upper Egypt,P1M_P9,0
5140522,32,D,Female,Cairo,P1M_P9,0
6896214,39,D,Female,Delta,P1M_P9,0
7126844,32,D,Female,Alex,P1M_P9,0
7755763,42,D,Female,Upper Egypt,P1M_P9,0
2598286,38,D,Female,Canal,P1M_P9,0
2251988,36,C2,Female,Cairo,P1M_P9,0
3029414,32,C1,Female,Alex,P1M_P9,0
8851864,36,D,Female,Upper Egypt,P1M_P9,0
3140573,37,D,Male,Delta,P1M_P9,0
5697842,38,C2,Female,Delta,P1M_P9,0
6653415,39,D,Male,Delta,P1M_P9,0
9890894,40,C2,Male,Upper Egypt,P1M_P9,0
6980074,37,A,Female,Delta,P1M_P9,1
5564711,43,B,Female,Delta,P1M_P9,0
8866345,38,C2,Female,Canal,P1M_P9,0
8677403,38,D,Female,Canal,P1M_P9,0
2528248,31,D,Male,Upper Egypt,P1M_P9,0
4256325,38,B,Male,Canal,P1M_P9,1
6597314,38,C2,Male,Cairo,P1M_P9,0
2671461,35,A,Male,Upper Egypt,P1M_P9,0
5475959,37,C2,Male,Upper Egypt,P1M_P9,0
7863369,34,D,Female,Delta,P1M_P9,0
3309079,41,D,Male,Alex,P1M_P9,0
5975044,37,C2,Female,Delta,P1M_P9,0
4777839,38,C2,Female,Cairo,P1M_P9,0
4814277,46,C1,Male,Cairo,P1M_P9,0
8606106,39,C2,Female,Delta,P1M_P9,0
8554927,35,D,Female,Cairo,P1M_P9,1
6970906,35,D,Male,Alex,P1M_P9,0
6528678,45,D,Male,Upper Egypt,P1M_P9,0
6698339,36,D,Female,Upper Egypt,P1M_P9,0
5551363,40,C2,Female,Cairo,P1M_P9,1
7845392,43,D,Female,Upper Egypt,P1M_P9,0
5379183,37,C1,Female,Delta,P1M_P9,0
6658703,37,D,Female,Delta,P1M_P9,0
2914993,38,C2,Female,Cairo,P1M_P9,0
8133878,35,D,Female,Cairo,P1M_P9,0
1840235,32,C1,Female,Cairo,P1M_P9,0
5523539,30,C2,Female,Cairo,P1M_P9,0
8906271,40,A,Male,Upper Egypt,P1M_P9,0
6200229,39,C2,Female,Upper Egypt,P1M_P9,0
8146013,41,D,Female,Cairo,P1M_P9,0
4344930,36,C2,Male,Cairo,P1M_P9,0
8185812,37,D,Female,Cairo,P1M_P9,0
8590320,44,C1,Male,Alex,P1M_P9,0
8280556,41,D,Male,Delta,P1M_P9,0
6087962,44,D,Female,Canal,P1M_P9,0
5500805,39,A,Female,Delta,P1M_P9,0
6549920,31,C2,Male,Alex,P1M_P9,0
8406393,40,C2,Female,Delta,P1M_P9,0
9746184,28,C1,Female,Delta,P1M_P9,0
5420193,29,C1,Female,Alex,P1M_P9,0
5489990,43,C2,Male,Delta,P1M_P9,0
8065312,40,C1,Female,Delta,P1M_P9,0
7720469,34,C2,Female,Cairo,P1M_P9,0
2844264,43,D,Male,Alex,P1M_P9,0
6766820,36,D,Male,Upper Egypt,P1M_P9,1
8079791,38,B,Male,Cairo,P1M_P9,0
5428931,35,D,Male,Upper Egypt,P1M_P9,0
4204357,43,D,Male,Cairo,P1M_P9,0
6661439,37,C1,Female,Cairo,P1M_P9,1
8839529,46,D,Male,Cairo,P1M_P9,0
5713649,40,C2,Male,Alex,P1M_P9,0
4961258,38,C1,Female,Alex,P1M_P9,0
4628936,37,C1,Female,Delta,P1M_P9,1
8087775,40,B,Male,Delta,P1M_P9,0
4554752,33,C2,Male,Delta,P1M_P9,0
4030742,41,D,Male,Alex,P1M_P9,0
9792439,41,D,Female,Delta,P1M_P9,1
1625456,40,D,Male,Delta,P1M_P9,0
8575090,39,D,Male,Upper Egypt,P1M_P9,0
1803582,43,D,Male,Delta,P1M_P9,0
3049616,32,C2,Female,Canal,P1M_P9,1
3422907,43,D,Female,Delta,P1M_P9,0
2854018,44,C1,Female,Delta,P1M_P9,0
4123611,35,C2,Female,Delta,P1M_P9,0
2996901,36,D,Female,Canal,P1M_P9,0
2642927,36,D,Male,Delta,P1M_P9,0
4942623,34,C2,Male,Cairo,P1M_P9,1
5677684,39,C1,Female,Alex,P1M_P9,0
7778898,34,A,Male,Delta,P1M_P9,0
6986658,38,D,Male,Upper Egypt,P1M_P9,0
4244259,43,C2,Male,Delta,P1M_P9,0
5951880,34,C1,Male,Alex,P1M_P9,0
3963513,42,C1,Female,Delta,P1M_P9,0
9795515,39,D,Female,Delta,P1M_P9,0
6887082,35,E,Male,Cairo,P1M_P9,0
2134787,40,C2,Male,Delta,P1M_P9,0
7189660,30,C1,Female,Cairo,P1M_P9,0
9300281,37,E,Female,Alex,P1M_P9,0
4463924,46,C2,Male,Delta,P1M_P9,0
8334899,40,C2,Female,Alex,P1M_P9,0
5167134,39,D,Male,Delta,P1M_P9,0
5819376,39,D,Male,Alex,P1M_P9,0
5691938,35,D,Male,Upper Egypt,P1M_P9,0
7478678,39,D,Female,Upper Egypt,P1M_P9,1
9432200,38,C1,Male,Alex,P1M_P9,1
1844313,41,C1,Female,Upper Egypt,P1M_P9,0
7447062,41,D,Female,Upper Egypt,P1M_P9,0
6605037,43,D,Female,Upper Egypt,P1M_P9,0
4194291,36,D,Female,Delta,P1M_P9,0
7749529,40,D,Female,Delta,P1M_P9,0
7560117,44,E,Male,Cairo,P1M_P9,1
3491776,41,C2,Female,Canal,P1M_P9,0
9486755,36,C2,Female,Delta,P1M_P9,0
1018516,36,C1,Female,Delta,P1M_P9,0
8957170,45,D,Female,Delta,P1M_P9,0
6287771,38,C1,Male,Canal,P1M_P9,0
9899268,40,C1,Male,Delta,P1M_P9,0
4709569,39,A,Male,Delta,P1M_P9,0
5681527,35,D,Male,Upper Egypt,P1M_P9,0
5475772,38,C2,Male,Delta,P1M_P9,0
8699315,35,E,Female,Upper Egypt,P1M_P9,0
2289097,45,C2,Male,Delta,P1M_P9,1
4514895,31,C1,Female,Delta,P1M_P9,0
7598192,44,D,Male,Upper Egypt,P1M_P9,0
6268091,36,D,Female,Canal,P1M_P9,0
6149449,41,D,Female,Delta,P1M_P9,0
6486236,36,D,Male,Delta,P1M_P9,1
4140411,40,E,Female,Delta,P1M_P9,0
1972854,43,D,Female,Upper Egypt,P1M_P9,0
2344141,40,E,Male,Cairo,P1M_P9,0
6175069,46,D,Male,Delta,P1M_P9,0
5862007,31,D,Female,Alex,P1M_P9,0
1684379,38,C2,Male,Upper Egypt,P1M_P9,0
3860443,39,D,Male,Upper Egypt,P1M_P9,0
2868079,33,A,Female,Upper Egypt,P1M_P9,0
3825891,35,C1,Female,Upper Egypt,P1M_P9,0
6596108,38,A,Male,Cairo,P1M_P9,0
8314066,41,C2,Female,Cairo,P1M_P9,0
7074154,38,C1,Male,Cairo,P1M_P9,0
9228783,39,B,Male,Upper Egypt,P1M_P9,0
8342374,34,C2,Female,Cairo,P1M_P9,0
1809628,29,D,Female,Cairo,P1M_P9,0
3959318,35,D,Male,Delta,P1M_P9,0
2871133,36,C1,Male,Upper Egypt,P1M_P9,0
7643614,34,E,Female,Delta,P1M_P9,0
2144439,36,D,Male,Delta,P1M_P9,0
5502290,39,D,Male,Upper Egypt,P1M_P9,1
5936803,36,C1,Male,Cairo,P1M_P9,0
2003198,38,C2,Female,Delta,P1M_P9,0
2237665,45,D,Female,Delta,P1M_P9,0
6395348,36,C1,Male,Upper Egypt,P1M_P9,0
2648959,35,C1,Female,Delta,P1M_P9,0
1253758,39,E,Female,Canal,P1M_P9,0
3483079,38,C2,Female,Delta,P1M_P9,0
7326165,39,D,Female,Canal,P1M_P9,0
5870241,35,D,Female,Upper Egypt,P1M_P9,0
5530550,38,C2,Male,Upper Egypt,P1M_P9,0
6337785,41,D,Male,Alex,P1M_P9,0
7711747,34,C2,Female,Alex,P1M_P9,1
1485496,37,C2,Female,Canal,P1M_P9,0
9263546,35,D,Female,Delta,P1M_P9,0
6716792,36,D,Male,Upper Egypt,P1M_P9,0
8436510,41,C2,Male,Cairo,P1M_P9,0
9724028,45,C1,Male,Upper Egypt,P1M_P9,0
4680362,43,C2,Female,Upper Egypt,P1M_P9,0
1902335,35,C2,Male,Cairo,P1M_P9,0
3897225,45,C2,Female,Cairo,P1M_P9,0
4331559,36,C1,Male,Cairo,P1M_P9,0
3681752,38,A,Male,Alex,P1M_P9,0
1205800,40,D,Female,Delta,P1M_P9,0
9526715,40,D,Female,Cairo,P1M_P9,0
1504695,31,C1,Female,Upper Egypt,P1M_P9,0
9260958,39,D,Female,Upper Egypt,P1M_P9,0
8372176,41,D,Male,Upper Egypt,P1M_P9,0
5634640,37,D,Male,Delta,P1M_P9,0
5442767,39,C2,Male,Cairo,P1M_P9,1
1846093,40,D,Female,Cairo,P1M_P9,0
5707415,38,C2,Male,Delta,P1M_P9,0
4408962,38,A,Male,Alex,P1M_P9,0
5854569,42,C2,Male,Upper Egypt,P1M_P9,0
7831440,38,D,Male,Upper Egypt,P1M_P9,0
2411475,37,D,Female,Delta,P1M_P9,0
7466858,39,D,Female,Delta,P1M_P9,0
5516079,38,D,Female,Cairo,P1M_P9,0
7660066,38,C1,Female,Upper Egypt,P1M_P9,0
1270509,41,D,Female,Upper Egypt,P1M_P9,0
8557531,41,C2,Male,Upper Egypt,P1M_P9,0
2423752,38,D,Female,Canal,P1M_P9,0
1500217,36,B,Male,Delta,P1M_P9,0
2105611,44,D,Male,Delta,P1M_P9,0
4286538,35,C1,Male,Cairo,P1M_P9,0
3354420,28,D,Male,Upper Egypt,P1M_P9,0
6714216,34,C1,Female,Canal,P1M_P9,0
1907757,41,D,Male,Cairo,P1M_P9,0
9567883,44,D,Female,Delta,P1M_P9,0
1592818,41,C2,Female,Cairo,P1M_P9,0
1593120,43,D,Female,Cairo,P1M_P9,0
5214924,37,D,Female,Delta,P1M_P9,0
2276968,35,C2,Female,Cairo,P1M_P9,0
3539323,41,D,Male,Cairo,P1M_P9,0
2371338,42,C2,Male,Upper Egypt,P1M_P9,0
9299420,38,D,Female,Delta,P1M_P9,0
1820492,38,C2,Female,Delta,P1M_P9,0
5691523,33,B,Male,Cairo,P1M_P9,0
8729345,46,C1,Female,Upper Egypt,P1M_P9,1
2830244,42,C1,Female,Upper Egypt,P1M_P9,0
5076341,38,D,Female,Delta,P1M_P9,0
2913460,38,B,Male,Cairo,P1M_P9,0
9167560,47,C1,Female,Alex,P1M_P9,0
9904524,33,D,Male,Delta,P1M_P9,0
6717273,39,E,Male,Cairo,P1M_P9,0
4981225,36,D,Male,Upper Egypt,P1M_P9,0
9401910,35,C2,Female,Upper Egypt,P1M_P9,0
8254670,38,D,Female,Delta,P1M_P9,0
2843146,39,C2,Female,Canal,P1M_P9,0
8745882,38,C1,Male,Alex,P1M_P9,0
4325185,40,E,Male,Cairo,P1M_P9,0
2976821,42,C2,Male,Alex,P1M_P9,0
5134677,44,D,Male,Alex,P1M_P9,0
5393212,34,D,Female,Upper Egypt,P1M_P9,0
2305861,41,B,Male,Delta,P1M_P9,0
5631308,38,C2,Male,Cairo,P1M_P9,0
6839305,37,C1,Male,Alex,P1M_P9,0
7112860,38,D,Male,Delta,P1M_P9,0
5309789,35,D,Female,Upper Egypt,P1M_P9,0
6813260,26,D,Male,Upper Egypt,P1M_P9,1
5953968,37,A,Male,Delta,P1M_P9,0
3789398,31,D,Male,Cairo,P1M_P9,0
5398641,38,D,Male,Delta,P1M_P9,1
1631555,39,D,Male,Delta,P1M_P9,0
8684594,37,C2,Female,Upper Egypt,P1M_P9,0
1139619,35,C1,Female,Delta,P1M_P9,0
7856758,40,C2,Female,Cairo,P1M_P9,0
8054678,36,D,Female,Cairo,P1M_P9,0
1952677,33,C2,Male,Cairo,P1M_P9,0
1334996,35,D,Male,Alex,P1M_P9,0
3411208,43,D,Male,Cairo,P1M_P9,0
5184665,40,E,Male,Delta,P1M_P9,0
1296327,41,C1,Male,Upper Egypt,P1M_P9,0
6073100,34,C2,Male,Delta,P1M_P9,1
2021247,35,D,Male,Delta,P1M_P9,0
4121982,41,C2,Female,Upper Egypt,P1M_P9,0
6139067,30,D,Female,Cairo,P1M_P9,0
2444889,38,C2,Male,Cairo,P1M_P9,0
3959322,35,D,Male,Upper Egypt,P1M_P9,0
1365988,42,D,Male,Upper Egypt,P1M_P9,0
7772409,40,C1,Male,Delta,P1M_P9,0
3851081,37,C2,Female,Delta,P1M_P9,0
9393876,42,C2,Male,Delta,P1M_P9,0
2330203,45,C2,Female,Cairo,P1M_P9,0
3107871,44,D,Female,Alex,P1M_P9,0
6897941,47,C2,Female,Delta,P1M_P9,0
6591822,32,C2,Male,Upper Egypt,P1M_P9,0
8494822,33,D,Male,Delta,P1M_P9,0
3226149,44,C1,Male,Upper Egypt,P1M_P9,0
9745615,34,C2,Male,Delta,P1M_P9,0
2945500,36,C2,Male,Upper Egypt,P1M_P9,0
5294200,36,D,Female,Delta,P1M_P9,0
2019647,36,D,Female,Delta,P1M_P9,0
4979475,42,C2,Male,Delta,P1M_P9,0
9539478,33,C1,Male,Delta,P1M_P9,0
8496551,43,C2,Male,Canal,P1M_P9,0
3034495,34,E,Male,Delta,P1M_P9,0
5122433,32,C2,Female,Delta,P1M_P9,0
8788823,33,D,Female,Cairo,P1M_P9,0
4345881,33,D,Male,Alex,P1M_P9,0
8776600,40,C1,Female,Cairo,P1M_P9,0
5106463,36,D,Female,Delta,P1M_P9,0
8648012,47,C1,Male,Delta,P1M_P9,0
3834756,36,C1,Female,Cairo,P1M_P9,0
2062937,26,D,Male,Delta,P1M_P9,0
6757108,39,C2,Female,Upper Egypt,P1M_P9,0
6507790,30,C2,Female,Delta,P1M_P9,0
7516942,36,D,Male,Delta,P1M_P9,0
8492740,35,C1,Male,Cairo,P1M_P9,0
9639723,30,D,Male,Canal,P1M_P9,0
5961827,38,D,Female,Cairo,P1M_P9,0
2900674,39,C2,Female,Delta,P1M_P9,0
3513766,33,D,Male,Cairo,P1M_P9,0
7492829,37,C2,Female,Delta,P1M_P9,0
5811202,40,D,Female,Delta,P1M_P9,0
6639956,33,C2,Male,Delta,P1M_P9,0
6830306,43,B,Male,Delta,P1M_P9,0
8430866,36,C1,Female,Delta,P1M_P9,0
3674168,39,C2,Female,Upper Egypt,P1M_P9,1
3901959,39,C1,Female,Delta,P1M_P9,0
3272759,49,D,Female,Delta,P1M_P9,0
6988063,31,D,Male,Upper Egypt,P1M_P9,0
4175162,38,D,Female,Delta,P1M_P9,0
2296986,47,D,Male,Cairo,P1M_P9,0
6378366,33,D,Male,Cairo,P1M_P9,0
1322858,47,D,Male,Cairo,P1M_P9,0
3839861,36,C2,Female,Cairo,P1M_P9,0
4598793,37,C1,Male,Cairo,P1M_P9,0
9842447,44,C2,Female,Cairo,P1M_P9,1
5141132,31,D,Male,Delta,P1M_P9,0
6843909,39,C2,Male,Canal,P1M_P9,0
8004088,30,D,Male,Upper Egypt,P1M_P9,0
9313072,35,D,Female,Delta,P1M_P9,0
5849091,44,E,Male,Delta,P1M_P9,0
8340130,43,D,Male,Delta,P1M_P9,0
6119026,38,C2,Male,Delta,P1M_P9,0
1772023,35,D,Female,Delta,P1M_P9,0
8844440,31,C1,Male,Upper Egypt,P1M_P9,0
1154945,41,D,Female,Upper Egypt,P1M_P9,0
4904499,42,D,Female,Alex,P1M_P9,0
7409281,37,C1,Female,Delta,P1M_P9,0
5477747,37,C2,Female,Alex,P1M_P9,0
5449101,35,E,Male,Upper Egypt,P1M_P9,0
1260893,38,D,Female,Upper Egypt,P1M_P9,1
3964786,38,D,Male,Cairo,P1M_P9,1
6408829,39,C1,Male,Upper Egypt,P1M_P9,0
8407440,37,D,Male,Cairo,P1M_P9,0
5106051,32,C2,Male,Cairo,P1M_P9,0
6382938,40,D,Male,Upper Egypt,P1M_P9,0
8304366,41,C2,Female,Delta,P1M_P9,0
1334595,36,D,Female,Upper Egypt,P1M_P9,0
5958570,43,D,Female,Delta,P1M_P9,0
2406510,39,D,Female,Delta,P1M_P9,0
5877497,30,D,Female,Alex,P1M_P9,0
9975700,29,D,Female,Alex,P1M_P9,0
2745674,42,C2,Male,Delta,P1M_P9,0
5650051,33,C2,Female,Canal,P1M_P9,0
8313942,36,C1,Female,Delta,P1M_P9,0
7016241,40,A,Female,Delta,P1M_P9,0
8563302,41,B,Male,Delta,P1M_P9,0
4071418,43,C1,Male,Delta,P1M_P9,0
9998862,31,A,Male,Delta,P1M_P9,1
2387283,38,A,Female,Upper Egypt,P1M_P9,0
4033315,38,C1,Male,Canal,P1M_P9,0
5991141,38,D,Female,Upper Egypt,P1M_P9,0
2016787,42,B,Male,Cairo,P1M_P9,0
3213970,48,D,Male,Delta,P1M_P9,0
7041845,37,D,Male,Delta,P1M_P9,1
7251924,37,C1,Male,Cairo,P1M_P9,0
2535902,36,E,Female,Canal,P1M_P9,0
4682987,43,D,Male,Cairo,P1M_P9,0
3924545,34,D,Female,Delta,P1M_P9,0
6753037,33,D,Female,Cairo,P1M_P9,0
2210525,41,C1,Male,Delta,P1M_P9,0
9487406,38,C2,Female,Delta,P1M_P9,0
1844272,38,D,Female,Cairo,P1M_P9,0
5583572,36,D,Female,Delta,P1M_P9,1
3218130,34,B,Male,Delta,P1M_P9,0
7549969,39,C2,Female,Delta,P1M_P9,0
8794662,39,D,Male,Delta,P1M_P9,0
4564725,43,E,Female,Alex,P1M_P9,0
5551177,45,C2,Female,Delta,P1M_P9,0
1741334,39,D,Male,Upper Egypt,P1M_P9,0
2670408,37,E,Female,Delta,P1M_P9,0
